0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,labels
0.12229410807291667,0.646011471748352,0.5263509154319763,0.5605242848396301,0.6055919528007507,0.6706640124320984,0.6560850143432617,0.6535161137580872,0.7389817237854004,0.725430428981781,0.6541265845298767,0.6725115776062012,0.7147881388664246,-268.11474609375,108.3812026977539,-45.24775314331055,50.35020446777344,-29.253793716430664,7.229384899139404,-25.174468994140625,13.380398750305176,-13.570029258728027,-7.219369888305664,-0.44317761063575745,-15.233969688415527,6.372962474822998,-4.004852771759033,-0.12516753375530243,-10.5890474319458,3.9685516357421875,-8.295600891113281,-4.734336853027344,-5.203492641448975,0.057886023074388504,happy
0.2717793782552083,0.7524903679127889,0.656617900056118,0.6817639316568372,0.7219610121605458,0.7899041146165741,0.7169006161770349,0.6904207156019022,0.7500232988800001,0.7469585369918558,0.7107431296233541,0.7531239388974852,0.8103251710534924,-156.0073733807774,43.10026043401134,-6.240633744639119,5.254097803910363,-4.560608771211602,-11.200451670872267,-7.347737497618769,0.05630021713265047,-5.822436130609599,-5.245022490216838,-1.8073293985754795,-7.419531852785039,0.6961073672483127,1.8572848090590217,-3.6533152460596874,-2.066991007054051,-0.6615063016520729,-4.05648774455118,-5.151413800757731,-3.725384418746622,0.05998194217681885,happy
0.1399960275423729,0.6789103746414185,0.515864372253418,0.47904738783836365,0.5638899207115173,0.6047766208648682,0.6772177219390869,0.5963789224624634,0.613350510597229,0.7015833258628845,0.6526743173599243,0.6135666966438293,0.6934173107147217,-295.0774841308594,99.75849914550781,-45.43832778930664,41.08926010131836,-29.539798736572266,-3.0103869438171387,-25.235647201538086,16.053518295288086,-18.71686363220215,-6.2334113121032715,-6.2047038078308105,-13.17058277130127,7.849607467651367,-4.428361892700195,-4.2176079750061035,-9.687689781188965,1.325087547302246,-10.276196479797363,-2.28900146484375,-6.06196928024292,0.03397488594055176,happy
0.20502068014705882,0.5406777262687683,0.5021932721138,0.4760908782482147,0.6218354105949402,0.7290571331977844,0.7715713381767273,0.7552865147590637,0.6723293662071228,0.5859325528144836,0.5181982517242432,0.477120965719223,0.5031929612159729,-329.6605529785156,67.21543884277344,-30.08330535888672,89.97935485839844,-21.92136001586914,39.51824951171875,-27.731033325195312,22.474079132080078,-15.021093368530273,-7.836915016174316,-6.356715202331543,-17.8270320892334,5.986347198486328,-14.148564338684082,-4.557966232299805,-15.399025917053223,8.827628135681152,-9.70720100402832,-3.852705955505371,-4.514173984527588,0.029590873047709465,happy
0.2583582261029412,0.6426705175601709,0.5896831458864006,0.6224367029581128,0.7743919084137341,0.8217864214692064,0.7907707533503391,0.7298229467244945,0.6614088368564887,0.6067881871414996,0.573818011561577,0.554779773559381,0.61889944802557,-240.82531897231635,16.693893632956037,6.4688763896201635,38.82340933225623,5.90927710792779,9.561301000027125,-7.174979950368375,2.5010950766615196,-2.2681231944088,-9.808852730104038,-5.216271898055361,-12.680712015118484,-1.5393189979342774,-7.438195148796003,-10.04846552084119,-5.198952609735569,0.5372765970605926,-4.330131005129171,-7.350904247212586,-1.5690793225819175,0.030163515359163284,happy
0.20600818452380953,0.5308177471160889,0.5361772179603577,0.4668959081172943,0.5900139808654785,0.7341405153274536,0.7419392466545105,0.7617855668067932,0.6534531712532043,0.5438206791877747,0.5051736235618591,0.4730513095855713,0.46315160393714905,-373.69635009765625,59.43519973754883,-21.67620086669922,94.48844909667969,-20.433916091918945,36.278987884521484,-36.47914505004883,27.696422576904297,-26.276145935058594,-7.545573711395264,-17.181232452392578,-14.074583053588867,1.9341673851013184,-17.28140640258789,-6.307365894317627,-8.936488151550293,9.405290603637695,-16.843420028686523,-0.15118946135044098,-5.467963218688965,0.016365375369787216,happy
0.06010044642857143,0.7061753273010254,0.6334362030029297,0.7031944990158081,0.7361065745353699,0.6666129231452942,0.6071780323982239,0.6683025360107422,0.747702956199646,0.701389491558075,0.6553173661231995,0.6636114716529846,0.7404087781906128,-373.6591796875,102.64790344238281,-10.721353530883789,44.20766830444336,-18.13232421875,7.246604919433594,-6.957965850830078,4.416521072387695,-6.718814373016357,2.3505642414093018,-2.5844154357910156,-3.9892630577087402,5.625733852386475,-10.586678504943848,3.5945534706115723,-7.281494617462158,-5.951488494873047,-2.8857076168060303,-3.8021109104156494,-5.827856540679932,0.03615722805261612,happy
0.3259207589285714,0.8311535776560253,0.7540995533683794,0.7990607492875392,0.8609903661059793,0.8353707902184859,0.7576314552547041,0.6799091691172752,0.737748659437622,0.7411812663885401,0.7354865812369319,0.7158538609834616,0.790268876397751,-174.37667863210413,26.27841780643922,8.275345859414463,6.788211347328283,-1.3517447991467553,-3.9079181657741002,-3.2781272451664547,-3.9379783418406955,-4.308756158513654,-3.5554649503111615,-3.2126411300536413,-1.74927728786866,-1.9574223247836524,-2.9495421986699033,-2.4570426513888655,-4.059377993514979,-2.613079048965783,-1.9927057600217064,-3.8921094430490175,-2.747034560285364,0.04237714409828186,happy
0.0789993640988372,0.7156776189804077,0.6184558272361755,0.7222545742988586,0.717023491859436,0.6306562423706055,0.5732784867286682,0.6433843970298767,0.7405043840408325,0.6854565739631653,0.596842348575592,0.5942315459251404,0.72698575258255,-400.45245361328125,102.03132629394531,-13.774922370910645,41.88705825805664,-22.182435989379883,7.070138454437256,-11.683714866638184,1.817878246307373,-9.985998153686523,2.118373394012451,-4.800134181976318,-0.2420710027217865,2.1677920818328857,-8.88737964630127,2.9397897720336914,-11.259236335754395,-4.580859661102295,-5.9348273277282715,-4.961485385894775,-3.330918312072754,0.020020194351673126,happy
0.10202955163043478,0.7671494483947754,0.7307582497596741,0.6742521524429321,0.6412938237190247,0.7237116098403931,0.8278140425682068,0.8654995560646057,0.773646891117096,0.7179999947547913,0.6629852056503296,0.7537582516670227,0.7864782810211182,-312.9613037109375,114.08775329589844,-51.90753936767578,40.83028793334961,-36.30048751831055,26.473953247070312,-10.289761543273926,13.689299583435059,3.9602887630462646,3.7698957920074463,11.254284858703613,-8.572151184082031,4.288421630859375,-1.130448579788208,2.747828722000122,-7.234984874725342,2.4406943321228027,-6.672722816467285,-8.617344856262207,-3.560739040374756,0.03769276663661003,happy
